id,stack_id,rowrange,depth,heightrange,terminalstopoveraction_id,put_handling_id,put_correction_id,pull_handling_id,pull_correction_id,yardmovehandling_id,container_number,container_relative_marker_position,container_height,marker_id,reachstacker_moves,crane_moves,locationinformation_id,straddlecarrier_moves
7773293,2352142,"[0,1)",0,"[0,1)",7718031,7718028,,,,,,1,0,,0,0,7773321,0
3922617,2352135,"[0,1)",0,"[0,1)",3238190,3238186,,3922705,,,,1,0,,0,0,3922618,0
3839479,2352137,"[0,1)",0,"[0,1)",3678939,3678935,,3843753,,,,1,0,,0,0,3839481,0
3840114,2352137,"[0,1)",0,"[0,1)",3678839,3678835,,3844314,,,,1,0,,0,0,3840115,0
3830086,2352137,"[0,1)",0,"[0,1)",3668438,3668434,,3837170,,,,1,0,,0,0,3830087,0
3830609,2352137,"[0,1)",0,"[0,1)",3668488,3668484,,3837566,,,,1,0,,0,0,3830610,0
3830689,2352137,"[0,1)",0,"[0,1)",3668483,3668479,,3837612,,,,1,0,,0,0,3830691,0
3831223,2352137,"[0,1)",0,"[0,1)",3668523,3668519,,3838184,,,,1,0,,0,0,3831224,0
3831405,2352137,"[0,1)",0,"[0,1)",3668503,3668499,,3838408,,,,1,0,,0,0,3831406,0
3839712,2352137,"[0,1)",0,"[0,1)",3678421,3678417,,3844528,,,,1,0,,0,0,3839713,0
3840180,2352137,"[0,1)",0,"[0,1)",3678621,3678617,,3844561,,,,1,0,,0,0,3840181,0
3931802,2352135,"[0,1)",0,"[0,1)",3238895,3238891,,3931860,,,,1,0,,0,0,3931803,0
6133349,2351470,"[67102,73198)",0,"[2621,5242)",3107825,6132982,,6166344,,,,1,0,,0,0,6133348,0
3680394,2352135,"[0,1)",0,"[0,1)",3128856,3128852,,3680393,,,,1,0,,0,0,3680395,0
4146813,2351245,"[48802,60994)",0,"[0,2896)",3203379,4146789,,5381840,,,,1,0,,0,0,4146812,0
5080349,2351463,"[36602,42698)",0,"[5242,7863)",3220040,3220037,,6189769,,,,1,0,,0,0,5080354,0
4136440,2351435,"[42702,48798)",0,"[0,2621)",3108041,4136427,,5426264,,,,1,0,,0,0,4136439,0
3839062,2351853,"[48806,60998)",0,"[0,2621)",3668553,3839046,,3832731,,,,1,0,,0,0,3839061,0
4498794,2387709,"[0,1)",0,"[0,1)",4436582,4490578,,4436579,,,,1,0,,0,0,4498793,0
3422368,2352131,"[0,1)",0,"[0,1)",3127582,3418459,,,4014400,,,1,0,,0,0,3422367,0
3963789,2352135,"[0,1)",0,"[0,1)",3111667,3111662,,3111681,,,,1,0,,0,0,3963790,0
4126088,2351969,"[54902,68618)",0,"[0,2621)",3194699,4126011,,,4733562,,,1,0,,0,0,4126087,0
3936666,2352129,"[0,1)",0,"[0,1)",3668583,3936642,,,4014366,,,1,0,,0,0,3936665,0
3422922,2352131,"[0,1)",0,"[0,1)",3127069,3419651,,,4014401,,,1,0,,0,0,3422921,0
3937171,2352135,"[0,1)",0,"[0,1)",3237627,3237621,,3937230,,,,1,0,,0,0,3937172,0
3940294,2351920,"[24402,30498)",0,"[0,2621)",3128955,3940287,,,4014367,,,1,0,,1,1,3940293,1
3940407,2351335,"[54902,67094)",0,"[0,2896)",3121317,3121314,,,4014368,,,1,0,,0,0,3940406,0
3186110,2351140,"[2,12194)",0,"[2621,5517)",3121263,,3186108,,4014369,,,1,0,,0,0,3186109,0
3647347,2351777,"[4582,18298)",0,"[5242,7863)",3124931,3647291,,,4014370,,,1,0,,0,0,3647346,0
3573189,2351842,"[24406,36598)",0,"[0,2621)",3129335,3572996,,,4014375,,,1,0,,0,0,3573188,0
3448458,2351579,"[61002,73194)",0,"[8688,11584)",3254929,,3448456,,4014376,,,1,0,,0,0,3448457,0
3672215,2351790,"[6130,18322)",0,"[2621,5242)",3128757,3672157,,,4014377,,,1,0,,0,0,3672214,0
3922497,2351698,"[22882,36598)",0,"[0,2621)",3238718,3878051,,,4014402,,,1,0,,0,0,3922496,0
9887838,2352135,"[0,1)",0,"[0,1)",3217890,9774650,,3217894,,,,1,0,,0,0,9887839,0
4126196,2351962,"[54902,67094)",0,"[0,2896)",3164216,4126171,,,9262514,,,1,0,,2,2,4126195,2
16008550,2352135,"[0,1)",0,"[0,1)",14337669,14337665,,16008549,,,,1,0,,0,0,16008551,0
4150144,2351698,"[12206,24398)",0,"[0,2621)",3205486,4150123,,,6515901,,,1,0,,1,1,4150143,1
3185459,2351100,"[36602,48794)",0,"[0,2926)",3113743,,3185457,3113748,,,,1,0,,0,0,3185458,0
4146278,2351619,"[48806,60998)",0,"[5792,8688)",3100215,4146263,,5119466,,,,1,0,,0,0,4146277,0
3419780,2352137,"[0,1)",0,"[0,1)",3126257,3126253,,3419779,,,,1,0,,0,0,3419781,0
4136814,2351435,"[67102,73198)",0,"[2621,5242)",3103604,4136804,,5473898,,,,1,0,,0,0,4136813,0
3649951,2352135,"[0,1)",0,"[0,1)",3125054,3125050,,3649950,,,,1,0,,0,0,3649952,0
8925505,2351500,"[61006,73198)",0,"[2621,5242)",7704371,8925396,,,10714572,,,1,0,,0,0,8925504,0
3604612,2352135,"[0,1)",0,"[0,1)",3129088,3129084,,3604611,,,,1,0,,0,0,3604614,0
4136548,2350829,"[36602,42698)",0,"[2621,5242)",3162495,4136528,,,,,,1,0,,0,0,4136547,0
7493188,2351399,"[24402,36594)",0,"[5242,7863)",3212816,7493122,,7773385,,,,1,0,,0,0,7493187,0
4131250,2350929,"[2,6098)",0,"[0,2621)",3128889,4131234,,,4906887,,,1,0,,2,2,4131249,2
4136768,2351435,"[61002,67098)",0,"[2621,5242)",3108086,4136760,,5426969,,,,1,0,,0,0,4136767,0
3467508,2352135,"[0,1)",0,"[0,1)",3129022,3129018,,3467507,,,,1,0,,0,0,3467509,0
3467587,2352135,"[0,1)",0,"[0,1)",3129237,3129233,,3467586,,,,1,0,,0,0,3467588,0
3467661,2352135,"[0,1)",0,"[0,1)",3126750,3126745,,3467660,,,,1,0,,0,0,3467662,0
3690769,2351417,"[67102,73198)",0,"[0,2621)",3119596,3119593,,,4014378,,,1,0,,0,0,3690768,0
3186510,2351477,"[54902,60998)",0,"[2621,5242)",3109953,,3186508,3109958,,,,1,0,,0,0,3186509,0
3467760,2352135,"[0,1)",0,"[0,1)",3124610,3124606,,3467759,,,,1,0,,0,0,3467761,0
3186591,2351100,"[12202,24394)",0,"[2926,5852)",3112589,,3186589,3112594,,,,1,0,,0,0,3186590,1
3467867,2352135,"[0,1)",0,"[0,1)",3136361,3136357,,3467866,,,,1,0,,0,0,3467868,0
5625359,2387709,"[0,1)",0,"[0,1)",5581389,5624563,,5581386,,,,1,0,,0,0,5625358,0
4131401,2350929,"[6102,12198)",0,"[0,2621)",3128955,4131384,,3128958,,,,1,0,,0,0,4131400,0
3635544,2352135,"[0,1)",0,"[0,1)",3129551,3129547,,3635543,,,,1,0,,0,0,3635545,0
3469849,2352135,"[0,1)",0,"[0,1)",3127665,3127661,,3469848,,,,1,0,,0,0,3469850,0
3469055,2351777,"[2,13718)",0,"[0,2621)",3124610,3467759,,,3566269,,,1,0,,0,0,3469054,0
3186597,2351100,"[36602,48794)",0,"[2926,5852)",3112712,,3186595,3112718,,,,1,0,,0,0,3186596,4
3931608,2352127,"[0,1)",0,"[0,1)",3238981,3931590,,,4014379,,,1,0,,0,0,3931607,0
3184920,2351426,"[36602,42698)",0,"[0,2621)",3099360,,3184918,,4014380,,,1,0,,2,2,3184919,4
3867850,2352135,"[0,1)",0,"[0,1)",3128095,3128091,,3867950,,,,1,0,,0,0,3867851,0
3840964,2352137,"[0,1)",0,"[0,1)",3409632,3409627,,3842898,,,,1,0,,0,0,3840966,0
4126218,2352035,"[24402,30498)",0,"[2621,5242)",3127765,4126199,,4817863,,,,1,0,,0,0,4126217,0
3839555,2352137,"[0,1)",0,"[0,1)",3678378,3678374,,3844095,,,,1,0,,0,0,3839556,0
3185465,2351100,"[24402,36594)",0,"[0,2926)",3113769,,3185463,3113774,,,,1,0,,0,0,3185464,1
3185477,2351100,"[12202,24394)",0,"[0,2926)",3113926,,3185475,3113931,,,,1,0,,0,0,3185476,0
3186246,2351426,"[48802,54898)",0,"[2621,5242)",3103985,,3186244,,4014381,,,1,0,,1,1,3186245,4
3641935,2351887,"[24406,36598)",0,"[2621,5517)",3128145,,3641933,,3897464,,,1,0,,0,0,3641934,0
3868995,2351140,"[12202,18298)",0,"[2621,5242)",3128905,3868970,,3868877,,,,1,0,,0,0,3868994,0
3684906,2351790,"[42706,54898)",0,"[5822,8443)",3128856,,3684905,,3944838,,,1,0,,0,0,3684907,0
3830531,2352137,"[0,1)",0,"[0,1)",3668498,3668494,,3837467,,,,1,0,,0,0,3830532,0
3830444,2352137,"[0,1)",0,"[0,1)",3668493,3668489,,3837519,,,,1,0,,0,0,3830445,0
3830776,2352137,"[0,1)",0,"[0,1)",3668478,3668474,,3837693,,,,1,0,,0,0,3830777,0
3830889,2352137,"[0,1)",0,"[0,1)",3668473,3668469,,3837750,,,,1,0,,0,0,3830890,0
3831483,2352137,"[0,1)",0,"[0,1)",3668508,3668504,,3838334,,,,1,0,,0,0,3831484,0
3186986,2351206,"[12202,24394)",0,"[5852,8748)",3098617,,3186984,3098635,,,,1,0,,0,0,3186985,0
3393688,2350905,"[24402,36594)",0,"[8473,11399)",3127533,3392045,,,4014411,,,1,0,,0,0,3393687,0
3185369,2351206,"[12202,24394)",0,"[0,2926)",3111139,,3185367,3111147,,,,1,0,,0,0,3185368,0
3940386,2351426,"[48802,54898)",0,"[5242,7863)",3127185,3868530,,,4014382,,,1,0,,0,0,3940385,3
3936830,2351853,"[42702,48798)",0,"[0,2621)",3678124,3833437,,,4014383,,,1,0,,2,2,3936829,3
3936686,2352129,"[0,1)",0,"[0,1)",3668563,3832511,,,4014384,,,1,0,,0,0,3936685,0
3920905,2352069,"[2,12194)",0,"[0,2896)",3122918,3920899,,,4014385,,,1,0,,0,0,3920904,0
3936908,2352127,"[0,1)",0,"[0,1)",3237444,3936886,,,4014386,,,1,0,,0,0,3936907,0
9351196,2351831,"[6,12198)",0,"[0,2621)",7681040,9351102,,9352506,,,,1,0,,0,0,9351195,0
13670918,2352135,"[0,1)",0,"[0,1)",11856953,13584448,,11856958,,,,1,0,,0,0,13670920,0
8809293,2351672,"[12206,24398)",0,"[5792,8688)",3224699,3224696,,8809427,,,,1,0,,0,0,8809298,1
8284713,2387709,"[0,1)",0,"[0,1)",8221207,8237022,,8221204,,,,1,0,,0,0,8284712,0
3604841,2352011,"[2,13718)",0,"[0,2621)",3129088,3604611,,,3646272,,,1,0,,0,0,3604840,0
5738690,2351887,"[54902,60998)",0,"[2621,5242)",3187779,5738642,,,6515921,,,1,0,,0,0,5738689,0
4131302,2350929,"[2,6098)",0,"[2621,5242)",3128095,4131280,,,4906867,,,1,0,,1,1,4131301,1
7633423,2351566,"[24406,36598)",0,"[0,2896)",5094919,7633377,,7632081,,,,1,0,,0,0,7633422,0
3573463,2351764,"[2,6098)",0,"[0,2621)",3129463,3573325,,,3648510,,,1,0,,0,0,3573462,0
3685547,2352137,"[0,1)",0,"[0,1)",3128541,3128537,,3685546,,,,1,0,,0,0,3685548,0
3393821,2352137,"[0,1)",0,"[0,1)",3126738,3126734,,3393820,,,,1,0,,0,0,3393823,0
3187215,2351100,"[12202,24394)",0,"[5852,8778)",3112674,,3187213,3112671,,,,1,0,,0,0,3187214,0
3572997,2352135,"[0,1)",0,"[0,1)",3129335,3129331,,3572996,,,,1,0,,0,0,3572998,0
3187257,2351232,"[48802,60994)",0,"[5852,8778)",3114804,,3187255,3114809,,,,1,0,,0,0,3187256,0
4146202,2351619,"[48806,60998)",0,"[0,2896)",3100553,4146185,,5956305,,,,1,0,,0,0,4146201,0
3932221,2352135,"[0,1)",0,"[0,1)",3239122,3239118,,3932273,,,,1,0,,0,0,3932222,0
3185360,2351100,"[61002,73194)",0,"[0,2926)",3110343,,3185358,3110350,,,,1,0,,0,0,3185359,0
3635721,2352135,"[0,1)",0,"[0,1)",3125205,3125201,,3635720,,,,1,0,,0,0,3635722,0
3868731,2352131,"[0,1)",0,"[0,1)",3127185,3868613,,3868530,,,,1,0,,0,0,3868730,0
3635993,2352135,"[0,1)",0,"[0,1)",3127102,3127098,,3635992,,,,1,0,,0,0,3635994,0
3634227,2352135,"[0,1)",0,"[0,1)",3124689,3124685,,3634226,,,,1,0,,0,0,3634228,0
4498977,2352137,"[0,1)",0,"[0,1)",3625774,4498956,,4498976,,,,1,0,,0,0,4498978,0
3642231,2352135,"[0,1)",0,"[0,1)",3126871,3126867,,3642230,,,,1,0,,0,0,3642232,0
3421326,2352035,"[2,6098)",0,"[2621,5242)",3128624,3417340,,,3644868,,,1,0,,1,1,3421325,1
3185434,2351232,"[48802,60994)",0,"[0,2926)",3113298,,3185432,3113303,,,,1,0,,0,0,3185433,0
3187260,2351232,"[61002,73194)",0,"[5852,8778)",3114853,,3187258,3114850,,,,1,0,,0,0,3187259,0
3186645,2351232,"[61002,73194)",0,"[2926,5852)",3114815,,3186643,3114811,,,,1,0,,0,0,3186644,0
3937011,2352129,"[0,1)",0,"[0,1)",3678750,3839864,,,4014387,,,1,0,,0,0,3937010,0
3965581,2352135,"[0,1)",0,"[0,1)",3110927,3110924,,3110935,,,,1,0,,0,0,3965582,0
3582135,2352035,"[36602,42698)",0,"[0,2621)",3127731,3581554,,,4014388,,,1,0,,0,0,3582134,0
3868879,2352135,"[0,1)",0,"[0,1)",3128905,3128901,,3868970,,,,1,0,,0,0,3868881,0
3468121,2351777,"[48802,62518)",0,"[0,2621)",3126439,3467118,,,3887458,,,1,0,,2,2,3468120,2
3922899,2352135,"[0,1)",0,"[0,1)",3235517,3235513,,3922987,,,,1,0,,0,0,3922900,0
3186513,2351232,"[36602,48794)",0,"[2926,5852)",3110109,,3186511,3110106,,,,1,0,,0,0,3186512,1
3185378,2351206,"[48802,60994)",0,"[0,2621)",3111298,,3185376,,4014395,,,1,0,,0,0,3185377,0
3185437,2351232,"[61002,73194)",0,"[0,2926)",3113380,,3185435,3113387,,,,1,0,,0,0,3185436,0
3187224,2351100,"[48802,60994)",0,"[5852,8473)",3112858,,3187222,3112863,,,,1,0,,0,0,3187223,1
3831560,2352137,"[0,1)",0,"[0,1)",3668518,3668514,,3838236,,,,1,0,,0,0,3831561,0
3923132,2352135,"[0,1)",0,"[0,1)",3127765,3127761,,3923214,,,,1,0,,0,0,3923134,0
3840044,2352137,"[0,1)",0,"[0,1)",3678581,3678577,,3844394,,,,1,0,,0,0,3840046,0
3186603,2351100,"[61002,73194)",0,"[2926,5852)",3112869,,3186601,3112866,,,,1,0,,0,0,3186602,0
3187218,2351100,"[24402,36594)",0,"[5852,8778)",3112701,,3187216,3112698,,,,1,0,,0,0,3187217,0
3840767,2352137,"[0,1)",0,"[0,1)",3409604,3409600,,3842672,,,,1,0,,0,0,3840768,0
3186594,2351100,"[24402,36594)",0,"[2926,5852)",3112688,,3186592,3112685,,,,1,0,,0,0,3186593,1
3841037,2352137,"[0,1)",0,"[0,1)",3409619,3409615,,3842987,,,,1,0,,0,0,3841038,0
3841377,2352137,"[0,1)",0,"[0,1)",3409839,3409835,,3843224,,,,1,0,,0,0,3841378,0
3839783,2352137,"[0,1)",0,"[0,1)",3678987,3678983,,3843818,,,,1,0,,0,0,3839784,0
3839865,2352137,"[0,1)",0,"[0,1)",3678750,3678746,,3843903,,,,1,0,,0,0,3839866,0
3839625,2352137,"[0,1)",0,"[0,1)",3678540,3678536,,3844225,,,,1,0,,0,0,3839626,0
3185443,2351326,"[48802,60994)",0,"[0,2926)",3113412,,3185441,3113417,,,,1,0,,0,0,3185442,0
3186600,2351100,"[48802,60994)",0,"[2926,5852)",3112846,,3186598,3112842,,,,1,0,,0,0,3186599,0
3185449,2351100,"[48802,60994)",0,"[0,2926)",3113487,,3185447,3113492,,,,1,0,,0,0,3185448,0
3185462,2351232,"[36602,48794)",0,"[0,2926)",3113755,,3185460,3113760,,,,1,0,,0,0,3185461,1
3186642,2351232,"[48802,60994)",0,"[2926,5852)",3114766,,3186640,3114771,,,,1,0,,0,0,3186641,0
3832413,2352137,"[0,1)",0,"[0,1)",3668568,3668564,,3838718,,,,1,0,,0,0,3832414,0
6665697,2352137,"[0,1)",0,"[0,1)",3109034,6641856,,3109039,,,,1,0,,0,0,6665698,0
4126502,2351962,"[67094,80810)",0,"[0,2621)",3165771,4126469,,,4733563,,,1,0,,1,1,4126501,1
4126340,2351962,"[67094,80810)",0,"[0,2621)",3165771,4126317,,4126469,,,,1,0,,0,0,4126339,0
4143757,2351592,"[6,12198)",0,"[0,2896)",3100998,4143738,,6351349,,,,1,0,,0,0,4143756,0
3832601,2352137,"[0,1)",0,"[0,1)",3668558,3668554,,3838975,,,,1,0,,0,0,3832602,0
3833095,2352137,"[0,1)",0,"[0,1)",3668548,3668544,,3839089,,,,1,0,,0,0,3833096,0
3834780,2352127,"[0,1)",0,"[0,1)",3668723,3834756,,3833573,,,,1,0,,0,0,3834779,0
3399172,2352135,"[0,1)",0,"[0,1)",3235089,3235083,,3399171,,,,1,0,,0,0,3399173,0
4142083,2351344,"[48802,54898)",0,"[0,2621)",3220872,4142063,,,6515943,,,1,0,,1,1,4142082,1
3868240,2352135,"[0,1)",0,"[0,1)",3128475,3128471,,3868336,,,,1,0,,0,0,3868242,0
3468492,2350896,"[2,13718)",0,"[5242,7863)",3129154,3467414,,3698780,,,,1,0,,0,0,3468491,0
3650445,2352135,"[0,1)",0,"[0,1)",3129368,3129364,,3650444,,,,1,0,,0,0,3650446,0
3573326,2352135,"[0,1)",0,"[0,1)",3129463,3129459,,3573325,,,,1,0,,0,0,3573327,0
3605013,2352135,"[0,1)",0,"[0,1)",3127963,3127959,,3605012,,,,1,0,,0,0,3605014,0
3932382,2352135,"[0,1)",0,"[0,1)",3238823,3238818,,3932453,,,,1,0,,0,0,3932383,0
3421584,2352035,"[6102,12198)",0,"[2621,5242)",3129032,3419002,,,4014436,,,1,0,,2,2,3421583,2
6539657,2351804,"[48806,60998)",0,"[2896,5792)",3128359,6539526,,6581650,,,,1,0,,0,0,6539656,0
3605342,2352135,"[0,1)",0,"[0,1)",3126489,3126485,,3605341,,,,1,0,,0,0,3605343,0
3937018,2352135,"[0,1)",0,"[0,1)",3236609,3236604,,3937061,,,,1,0,,0,0,3937019,0
3932544,2352135,"[0,1)",0,"[0,1)",3237057,3237051,,3932625,,,,1,0,,0,0,3932545,0
3187221,2351100,"[36602,48794)",0,"[5852,8778)",3112756,,3187219,3112753,,,,1,0,,0,0,3187220,2
3187227,2351100,"[61002,73194)",0,"[5852,8473)",3112880,,3187225,3112877,,,,1,0,,0,0,3187226,0
3187207,2351326,"[61002,73194)",0,"[5852,8778)",3112336,,3187205,3112351,,,,1,0,,0,0,3187206,0
3607210,2352135,"[0,1)",0,"[0,1)",3127251,3127247,,3607209,,,,1,0,,0,0,3607211,0
3468761,2350896,"[24402,38118)",0,"[7863,10484)",3129237,3467586,,3699755,,,,1,0,,0,0,3468760,0
3635245,2352135,"[0,1)",0,"[0,1)",3129764,3129760,,3635244,,,,1,0,,0,0,3635246,0
3868531,2352135,"[0,1)",0,"[0,1)",3127185,3127181,,3868613,,,,1,0,,0,0,3868532,0
3187242,2350896,"[24402,38118)",0,"[5242,7863)",3114012,,3187240,3114009,,,,1,0,,0,0,3187241,0
3635851,2352135,"[0,1)",0,"[0,1)",3128359,3128355,,3635850,,,,1,0,,0,0,3635852,0
4131478,2351990,"[2,12194)",0,"[0,2896)",3165885,4131388,,,4383020,,,1,0,,0,0,4131477,0
3840842,2352137,"[0,1)",0,"[0,1)",3409799,3409795,,3842807,,,,1,0,,0,0,3840843,0
3841542,2352137,"[0,1)",0,"[0,1)",3409742,3409738,,3843269,,,,1,0,,0,0,3841543,0
3642383,2352135,"[0,1)",0,"[0,1)",3128045,3128041,,3642382,,,,1,0,,0,0,3642384,0
3185455,2350896,"[24402,38118)",0,"[0,2621)",3113595,,3185453,3113600,,,,1,0,,0,0,3185454,0
3186583,2351326,"[61002,73194)",0,"[2926,5852)",3112327,,3186581,3112324,,,,1,0,,0,0,3186582,0
3869112,2352135,"[0,1)",0,"[0,1)",3127301,3127297,,3869194,,,,1,0,,0,0,3869113,0
3605451,2352023,"[2,13718)",0,"[2621,5242)",3126489,3605341,,,3878404,,,1,0,,0,0,3605450,0
3605153,2352014,"[2,13718)",0,"[0,2621)",3127963,3605012,,,3918120,,,1,0,,0,0,3605152,0
3923413,2352135,"[0,1)",0,"[0,1)",3127864,3127860,,3923466,,,,1,0,,0,0,3923414,0
3185446,2351326,"[61002,73194)",0,"[0,2926)",3113445,,3185444,3113451,,,,1,0,,0,0,3185445,0
3186134,2351326,"[48802,60994)",0,"[2926,5852)",3098814,,3186132,3098826,,,,1,0,,0,0,3186133,0
3924580,2352135,"[0,1)",0,"[0,1)",3236233,3236228,,3924635,,,,1,0,,0,0,3924581,0
3834245,2351853,"[6102,12198)",0,"[0,2621)",3668708,3834218,,3834384,,,,1,0,,0,0,3834244,0
3833574,2352137,"[0,1)",0,"[0,1)",3668723,3668719,,3834756,,,,1,0,,0,0,3833575,0
3831663,2352137,"[0,1)",0,"[0,1)",3668528,3668524,,3838130,,,,1,0,,0,0,3831664,0
3967067,2351487,"[6102,18294)",0,"[0,2926)",3111094,,3967066,,3975695,,,1,0,,0,0,3967068,0
3921132,2351887,"[24406,36598)",0,"[2621,5517)",3122918,,3921131,,4014396,,,1,0,,0,0,3921133,0
3185556,2351426,"[61002,67098)",0,"[0,2621)",3116889,,3185554,,4014397,,,1,0,,2,2,3185555,3
3936904,2351853,"[48806,60998)",0,"[2896,5792)",3678939,3839478,,,4014403,,,1,0,,1,1,3936903,1
3931879,2352127,"[0,1)",0,"[0,1)",3238895,3931860,,,4014404,,,1,0,,0,0,3931878,0
3936727,2352129,"[0,1)",0,"[0,1)",3668423,3936718,,,4014405,,,1,0,,0,0,3936726,0
3936736,2352129,"[0,1)",0,"[0,1)",3668418,3936720,,,4014406,,,1,0,,0,0,3936735,0
3936757,2351853,"[24406,36598)",0,"[0,2621)",3668553,3832731,,,4014407,,,1,0,,2,2,3936756,5
3832317,2352137,"[0,1)",0,"[0,1)",3668573,3668569,,3838648,,,,1,0,,0,0,3832318,0
6731133,2351100,"[2,12194)",0,"[5517,8413)",3217955,6730952,,7825743,,,,1,0,,0,0,6731132,0
15474887,2352135,"[0,1)",0,"[0,1)",6646739,15446167,,6646744,,,,1,0,,0,0,15474902,0
4127011,2351952,"[36602,42698)",0,"[5242,7863)",3179900,4126996,,,9262667,,,1,0,,0,0,4127010,0
3468631,2350896,"[2,13718)",0,"[7863,10484)",3129022,3467507,,3698779,,,,1,0,,0,0,3468630,0
4143827,2351592,"[6,12198)",0,"[5792,8688)",3107730,4143807,,5086836,,,,1,0,,0,0,4143826,0
7929627,2351417,"[48802,54898)",0,"[5242,7863)",3221334,7929607,,,8759899,,,1,0,,0,0,7929626,0
3400802,2352135,"[0,1)",0,"[0,1)",3237913,3237909,,3400801,,,,1,0,,0,0,3400803,0
4138055,2351417,"[30502,36598)",0,"[2621,5242)",3576189,4138031,,4499059,,,,1,0,,0,0,4138054,0
4131493,2350929,"[12202,18298)",0,"[0,2621)",3126390,4131468,,,4796993,,,1,0,,1,1,4131492,1
3470019,2352135,"[0,1)",0,"[0,1)",3127036,3127032,,3470018,,,,1,0,,0,0,3470020,0
8767610,2351408,"[48802,54898)",0,"[0,2621)",3223349,8767469,,9438831,,,,1,0,,0,0,8767609,0
4136599,2350821,"[2,12194)",0,"[0,2621)",3164806,4136578,,,,,,1,0,,0,0,4136598,0
3606429,2352135,"[0,1)",0,"[0,1)",3128111,3128107,,3606428,,,,1,0,,0,0,3606430,0
3868367,2351426,"[48802,54898)",0,"[5242,7863)",3128475,3868336,,3868239,,,,1,0,,0,0,3868366,2
3422713,2352035,"[6102,12198)",0,"[5242,7863)",3129169,3419411,,,4014444,,,1,0,,1,1,3422712,1
3607081,2352135,"[0,1)",0,"[0,1)",3126010,3126006,,3607080,,,,1,0,,0,0,3607082,0
4131801,2350921,"[2,12194)",0,"[2896,5792)",3103133,4131787,,5086839,,,,1,0,,0,0,4131800,0
5158646,2387709,"[0,1)",0,"[0,1)",5041110,5054768,,5041107,,,,1,0,,0,0,5158645,0
3841217,2352137,"[0,1)",0,"[0,1)",3409808,3409804,,3843417,,,,1,0,,0,0,3841218,0
3833438,2352137,"[0,1)",0,"[0,1)",3678124,3678120,,3844936,,,,1,0,,0,0,3833439,0
4126856,2352047,"[12206,24398)",0,"[0,2926)",3122411,4126811,,5322182,,,,1,0,,0,0,4126855,0
3185468,2351232,"[24402,36594)",0,"[0,2926)",3113828,,3185466,3113833,,,,1,0,,0,0,3185467,4
7633821,2352137,"[0,1)",0,"[0,1)",3212107,7632048,,7633820,,,,1,0,,0,0,7633822,0
3834716,2352127,"[0,1)",0,"[0,1)",3668718,3834697,,3833667,,,,1,0,,0,0,3834715,0
3651772,2351777,"[48802,62518)",0,"[2621,5242)",3129368,3650444,,,3950585,,,1,0,,1,1,3651771,1
3831739,2352137,"[0,1)",0,"[0,1)",3668533,3668529,,3838078,,,,1,0,,0,0,3831740,0
3832232,2352137,"[0,1)",0,"[0,1)",3668578,3668574,,3838593,,,,1,0,,0,0,3832234,0
3932980,2352135,"[0,1)",0,"[0,1)",3239188,3239183,,3933025,,,,1,0,,0,0,3932981,0
3422815,2352035,"[6102,12198)",0,"[7863,10484)",3129101,3419537,,,4014445,,,1,0,,0,0,3422814,0
3933726,2352135,"[0,1)",0,"[0,1)",3238632,3238628,,3933790,,,,1,0,,0,0,3933727,0
3470190,2352131,"[0,1)",0,"[0,1)",3128425,3469937,,,4014446,,,1,0,,0,0,3470189,0
3573743,2351764,"[6102,12198)",0,"[0,2621)",3125646,3573575,,,4014447,,,1,0,,0,0,3573742,0
3934206,2352114,"[41182,54898)",0,"[5242,7863)",3125030,3934045,,,3970460,,,1,0,,0,0,3934205,0
3967967,2351929,"[24402,38118)",0,"[0,2621)",3382410,,3967965,3382415,,,,1,0,,0,0,3967966,0
3937159,2352129,"[0,1)",0,"[0,1)",3678662,3840262,,,4014408,,,1,0,,0,0,3937158,0
3937250,2352127,"[0,1)",0,"[0,1)",3237627,3937230,,,4014409,,,1,0,,0,0,3937249,0
3295562,2352135,"[0,1)",0,"[0,1)",3239143,,3295560,,4014410,,,1,0,,0,0,,0
3600078,2352023,"[2,13718)",0,"[0,2621)",3128029,3587047,,,4014412,,,1,0,,1,1,3600077,1
3932001,2352127,"[0,1)",0,"[0,1)",3237515,3931972,,,4014413,,,1,0,,0,0,3932000,0
3634174,2351831,"[22886,36602)",0,"[0,2621)",3124800,3609989,,,4014414,,,1,0,,2,2,3634173,2
3468224,2352114,"[2,13718)",0,"[5242,7863)",3127798,3467342,,,4014415,,,1,0,,0,0,3468223,0
3186804,2352114,"[2,13718)",0,"[2621,5242)",3122775,,3186802,,4014416,,,1,0,,1,1,3186803,1
3469157,2351842,"[2,12194)",0,"[0,2896)",3136361,3467866,,,4014417,,,1,0,,0,0,3469156,0
3635936,2351804,"[48806,60998)",0,"[2896,5822)",3128359,3635850,,,4014418,,,1,0,,0,0,3635935,0
3572892,2352131,"[0,1)",0,"[0,1)",3129401,3572189,,,4014419,,,1,0,,0,0,3572891,0
3576637,2352131,"[0,1)",0,"[0,1)",3127367,3576562,,,4014420,,,1,0,,0,0,3576636,0
3932294,2352127,"[0,1)",0,"[0,1)",3239122,3932273,,,4014421,,,1,0,,0,0,3932293,0
3635483,2352114,"[41182,54898)",0,"[0,2621)",3129764,3635244,,,4014448,,,1,0,,2,2,3635482,2
